"X","Y"
-52.1976841,-32.0824848
-52.1981282,-32.0819727
-52.197603,-32.0825784
-52.1985772,-32.0814548
-52.1865786,-32.0829711
-52.1860925,-32.0825768
-52.1871604,-32.0834277
-52.1856264,-32.0821858
-52.18512,-32.0817543
-52.1824277,-32.0795446
-52.1473169,-32.0556754
-52.1476113,-32.0551083
-52.1474525,-32.0554141
-52.1479931,-32.0543366
-52.148381,-32.0535523
-52.148381,-32.0535523
-52.1784027,-32.0779745
-52.179397,-32.0766454
-52.1784027,-32.0779745
-52.1416564,-32.0616774
-52.1418938,-32.0611197
-52.1421203,-32.060577
-52.1423536,-32.0600441
-52.1426153,-32.0594812
-52.1414667,-32.0622306
-52.1443483,-32.0536534
-52.1441819,-32.0540212
-52.1447242,-32.0528733
-52.1451175,-32.0521081
-52.1426255,-32.0582655
-52.15849,-32.0526408
-52.1519129,-32.0501209
-52.1518458,-32.0662839
-52.153824,-32.0663147
-52.1611246,-32.0616115
-52.1617312,-32.0591041
-52.161498,-32.0600626
-52.1623227,-32.0567346
-52.1619466,-32.0582409
-52.1621607,-32.0572892
-52.1609388,-32.0623599
-52.1432133,-32.0638751
-52.1440908,-32.0653092
-52.1469911,-32.0636693
-52.1476323,-32.0633014
-52.1437416,-32.0655177
-52.1730886,-32.0634782
-52.1725725,-32.0642957
-52.1723905,-32.0645932
-52.1845697,-32.0813208
-52.1850203,-32.0809137
-52.1854529,-32.0804382
-52.1710384,-32.0648861
-52.172365,-32.0628043
-52.1732511,-32.0614337
-52.1742882,-32.0597799
-52.166483,-32.0626486
-52.168339,-32.059763
-52.1678431,-32.060531
-52.1673971,-32.0612034
-52.1690322,-32.0585876
-52.1648495,-32.0622724
-52.1654424,-32.0598021
-52.165222,-32.0607095
-52.1655033,-32.0593736
-52.170243,-32.0645288
-52.1715885,-32.0624338
-52.1724711,-32.0610681
-52.1696108,-32.0655078
-52.1751406,-32.0662345
-52.174664,-32.0659645
-52.1732522,-32.0652212
-52.1723112,-32.0647152
-52.1741964,-32.0657098
-52.1737488,-32.0654753
-52.1760587,-32.0667174
-52.1852534,-32.074248
-52.1847205,-32.0739568
-52.184174,-32.073651
-52.1835921,-32.0733401
-52.1830303,-32.073033
-52.1819835,-32.0725512
-52.145259,-32.0540595
-52.145103,-32.0544029
-52.1456436,-32.0532761
-52.1460674,-32.0525293
-52.1435914,-32.0585232
-52.1844315,-32.0720114
-52.1834887,-32.0715255
-52.1819142,-32.0707141
-52.18132,-32.0704079
-52.1853286,-32.0724795
-52.18132,-32.0704079
-52.1674479,-32.0631248
-52.1691335,-32.0604521
-52.1687701,-32.0610256
-52.1693317,-32.0601341
-52.1683446,-32.0617065
-52.1700476,-32.0589729
-52.1438363,-32.0649511
-52.1441733,-32.0645786
-52.1461278,-32.0624526
-52.1466286,-32.0619237
-52.1432467,-32.0654628
-52.1520633,-32.0668159
-52.155498,-32.0668389
-52.1497358,-32.0667738
-52.1591275,-32.0540159
-52.1579625,-32.0535395
-52.1568775,-32.0531232
-52.1513748,-32.0510613
-52.1837624,-32.0771874
-52.1572731,-32.07341
-52.1569099,-32.0728363
-52.1584,-32.0751522
-52.1693963,-32.064122
-52.1716158,-32.0606534
-52.1707329,-32.0620246
-52.1730919,-32.0583768
-52.1468082,-32.0655842
-52.1465362,-32.0650734
-52.146061,-32.0642007
-52.1449645,-32.0629603
-52.1456858,-32.0637011
-52.1453811,-32.0632657
-52.1444281,-32.0625914
-52.1468082,-32.0655842
-52.1920315,-32.0848528
-52.1913188,-32.0842876
-52.1906,-32.0837108
-52.1883922,-32.0820151
-52.1898504,-32.0831352
-52.1891422,-32.0825843
-52.1883922,-32.0820151
-52.1807369,-32.083312
-52.1811145,-32.0829663
-52.1814938,-32.0826227
-52.1818865,-32.0822668
-52.1822579,-32.0819302
-52.182647,-32.0815776
-52.1830176,-32.0812413
-52.1837274,-32.080588
-52.1837274,-32.080588
-52.1853696,-32.0740999
-52.1848411,-32.0738149
-52.1842701,-32.0735068
-52.1837001,-32.0731992
-52.1831383,-32.0728939
-52.1813944,-32.071963
-52.1808722,-32.0716868
-52.1802741,-32.0713706
-52.179716,-32.0710755
-52.1791585,-32.0707807
-52.1786086,-32.07049
-52.1780652,-32.0702189
-52.1715293,-32.0667358
-52.1799027,-32.0825965
-52.180255,-32.0822673
-52.1806276,-32.0819306
-52.1810227,-32.0815735
-52.1813951,-32.0812369
-52.1817875,-32.0808822
-52.1821534,-32.0805516
-52.1824521,-32.0802816
-52.1838595,-32.0727892
-52.1829307,-32.0723095
-52.1814037,-32.0714849
-52.1808537,-32.0711972
-52.1802243,-32.0708846
-52.1847428,-32.0732424
-52.1802243,-32.0708846
-52.1868046,-32.0833889
-52.1855293,-32.08237
-52.1833766,-32.0809152
-52.1844055,-32.0815837
-52.1824521,-32.0802816
-52.187055,-32.0835552
-52.1547789,-32.0745933
-52.1542941,-32.0735529
-52.1542941,-32.0735529
-52.1823157,-32.0839433
-52.1827066,-32.0835916
-52.1830982,-32.0832392
-52.1819441,-32.0842817
-52.1834703,-32.0829044
-52.1838567,-32.0825566
-52.184237,-32.0822144
-52.1847066,-32.0817882
-52.1847066,-32.0817882
-52.1747964,-32.0741072
-52.1737547,-32.0753748
-52.1455862,-32.0660432
-52.1455862,-32.0660432
-52.1968981,-32.0833984
-52.1954598,-32.0822633
-52.1947435,-32.0816864
-52.1940323,-32.081149
-52.1961908,-32.0828206
-52.1933191,-32.0805809
-52.1926131,-32.0799904
-52.1918943,-32.0794353
-52.1968981,-32.0833984
-52.163033,-32.0619428
-52.1636393,-32.0594487
-52.1634081,-32.0603889
-52.1637943,-32.0588087
-52.1641544,-32.0579262
-52.1645756,-32.0569002
-52.6605338,-31.8976149
-52.6644686,-31.9027897
-52.6661249,-31.9050018
-52.6633917,-31.9013722
-52.6633917,-31.9013722
-52.1608007,-32.1663315
-52.1616518,-32.1670286
-52.1656589,-32.1633603
-52.1698533,-32.1745396
-52.1698533,-32.1745396
-52.1622363,-32.1674738
-52.1664146,-32.1636945
-52.1762668,-32.1687846
-52.1693039,-32.1750424
-52.1693039,-32.1750424
-52.1610599,-32.1665534
-52.1594013,-32.1680597
-52.1605724,-32.1690005
-52.1594013,-32.1680597
-52.1599981,-32.1685264
-52.159159,-32.1678648
-52.1658876,-32.1723266
-52.1664482,-32.1718096
-52.1670128,-32.1712987
-52.1684316,-32.1700796
-52.1681732,-32.1703184
-52.1681732,-32.1703184
-52.1675948,-32.1708016
-52.1675948,-32.1708016
-52.1635567,-32.1713362
-52.1652372,-32.1698532
-52.1635567,-32.1713362
-52.1684316,-32.1700796
-52.1680759,-32.1697921
-52.1664202,-32.1708206
-52.164749,-32.1723285
-52.1627379,-32.1650218
-52.1639318,-32.1659377
-52.1633491,-32.1654767
-52.162182,-32.1646282
-52.1672812,-32.1639243
-52.1660239,-32.1733499
-52.1570837,-32.1675558
-52.1690677,-32.1770897
-52.1653586,-32.1739987
-52.1653586,-32.1739987
-52.1682613,-32.1762902
-52.1652705,-32.1740872
-52.1652705,-32.1740872
-52.1652705,-32.1740872
-52.1671096,-32.1755424
-52.1574469,-32.1735792
-52.1622801,-32.1745251
-52.1588863,-32.1762877
-52.1598419,-32.1767204
-52.1566461,-32.1796383
-52.1567319,-32.1818731
-52.151822,-32.1777059
-52.1572629,-32.1778793
-52.1572629,-32.1778793
-52.1598419,-32.1767204
-52.1622801,-32.1745251
-52.1555307,-32.1806542
-52.1639088,-32.1730572
-52.1574469,-32.1735792
-52.159136,-32.1720265
-52.1602712,-32.1710455
-52.1573447,-32.1773572
-52.1573447,-32.1773572
-52.157744,-32.1766481
-52.1558071,-32.1750829
-52.1611601,-32.1755535
-52.158,-32.1730605
-52.1574278,-32.1725975
-52.159399,-32.1771345
-52.159399,-32.1771345
-52.1538415,-32.1793266
-52.1560559,-32.1773061
-52.1552633,-32.1785695
-52.1561484,-32.1764366
-52.1530617,-32.1794244
-52.1591251,-32.1749308
-52.1597946,-32.1744816
-52.1605783,-32.1731876
-52.1601994,-32.1711018
-52.1558641,-32.175029
-52.1583746,-32.1752367
-52.1569048,-32.1740814
-52.1591778,-32.176239
-52.1628313,-32.1740229
-52.1606521,-32.1723102
-52.159685,-32.1715134
-52.1628313,-32.1740229
-52.1522749,-32.1788289
-52.154645,-32.1790303
-52.1560861,-32.1801671
-52.1560861,-32.1801671
-52.1633939,-32.1735208
-52.1602712,-32.1710455
-52.1633939,-32.1735208
-52.1617524,-32.1750217
-52.160294,-32.1738869
-52.158571,-32.1725349
-52.158571,-32.1725349
-52.156077,-32.1871115
-52.1585975,-32.1851263
-52.156561,-32.1869642
-52.1563793,-32.1867797
-52.1563793,-32.1867797
-52.1592434,-32.1762502
-52.1618488,-32.1771921
-52.1605249,-32.1761218
-52.1645445,-32.179373
-52.158931,-32.1798443
-52.1577698,-32.1786239
-52.1577698,-32.1786239
-52.1577698,-32.1786239
-52.1616563,-32.1819947
-52.1638218,-32.1754002
-52.1625186,-32.1743295
-52.1625186,-32.1743295
-52.1576853,-32.1809951
-52.1568147,-32.1802914
-52.1594006,-32.1793969
-52.1585528,-32.1787145
-52.1581655,-32.1805402
-52.1566461,-32.1796383
-52.1566461,-32.1796383
-52.1566461,-32.1796383
-52.1608566,-32.182685
-52.1648189,-32.1745353
-52.1634945,-32.1734282
-52.1634945,-32.1734282
-52.1598838,-32.1789546
-52.159029,-32.1782606
-52.1603666,-32.1785256
-52.159514,-32.1778166
-52.1584253,-32.1780242
-52.1584253,-32.1780242
-52.1584253,-32.1780242
-52.1584253,-32.1780242
-52.1624077,-32.1767043
-52.1611029,-32.1756072
-52.1611029,-32.1756072
-52.159029,-32.1782606
-52.159514,-32.1778166
-52.1609707,-32.1764832
-52.1615588,-32.1760027
-52.1588861,-32.1783915
-52.1615588,-32.1760027
-52.1584718,-32.1802434
-52.1557474,-32.1780008
-52.1571975,-32.1791391
-52.1611659,-32.1824238
-52.1608781,-32.1780597
-52.1600085,-32.177388
-52.1595269,-32.1770144
-52.1595269,-32.1770144
-52.1629011,-32.1762698
-52.1615724,-32.1752022
-52.1615724,-32.1752022
-52.1633516,-32.1758395
-52.1620535,-32.1747477
-52.1620535,-32.1747477
-52.1613399,-32.1776284
-52.1600155,-32.1765734
-52.1605028,-32.1769504
-52.1600155,-32.1765734
-52.1600155,-32.1765734
-52.1600155,-32.1765734
-52.1560727,-32.182444
-52.1578824,-32.1838981
-52.1572204,-32.1814179
-52.1560248,-32.180221
-52.1598889,-32.1835764
-52.1670568,-32.1771012
-52.1420809,-32.1769673
-52.1420809,-32.1769673
-52.1458935,-32.1734597
-52.1503393,-32.1772572
-52.1451623,-32.1741414
-52.149851,-32.1777884
-52.1433808,-32.1727411
-52.1443105,-32.1734614
-52.1410344,-32.176431
-52.1448305,-32.1729692
-52.1460329,-32.1748279
-52.1465384,-32.1743474
-52.1437635,-32.1768791
-52.1429204,-32.1761941
-52.1420473,-32.1755111
-52.1474527,-32.1797783
-52.1411311,-32.1748022
-52.1465384,-32.1743474
-52.1456761,-32.1736548
-52.1448305,-32.1729692
-52.1439428,-32.1722688
-52.1455492,-32.1782611
-52.147774,-32.1762222
-52.148766,-32.1752955
-52.1478587,-32.1809415
-52.1581399,-32.1821266
-52.1585958,-32.1817003
-52.1590694,-32.1812617
-52.1593846,-32.1809723
-52.1598587,-32.1805514
-52.1603126,-32.1801123
-52.1607972,-32.1796954
-52.1613018,-32.1792277
-52.1617736,-32.1787875
-52.1622482,-32.1783633
-52.1627342,-32.1779327
-52.1633084,-32.1774198
-52.1637714,-32.1769718
-52.1642164,-32.1765476
-52.1647317,-32.1761118
-52.1656711,-32.1752402
-52.1661514,-32.1747973
-52.1446462,-32.1775684
-52.1468866,-32.1755139
-52.1441507,-32.1780345
-52.1459445,-32.1749077
-52.1497834,-32.1778554
-52.1476914,-32.1762967
-52.1467998,-32.1755903
-52.145079,-32.174212
-52.14423,-32.1735215
-52.1506917,-32.1785105
-52.1448444,-32.175909
-52.1465776,-32.1772882
-52.1457044,-32.1765968
-52.1439842,-32.1752318
-52.1430927,-32.174542
-52.1495514,-32.1795195
-52.1486442,-32.1788558
-52.1421796,-32.1738382
-52.1492888,-32.1783605
-52.1462759,-32.1760781
-52.1471667,-32.176768
-52.1454182,-32.1753832
-52.1445632,-32.1746971
-52.1437204,-32.1739994
-52.1427925,-32.1732772
-52.1469054,-32.1802314
-52.1432747,-32.177346
-52.145036,-32.1787419
-52.1441507,-32.1780345
-52.1424274,-32.1766631
-52.1415305,-32.1759733
-52.1406232,-32.1752566
-52.1436359,-32.1740732
-52.1492121,-32.1784332
-52.147095,-32.1768269
-52.1462117,-32.1761298
-52.1453432,-32.1754493
-52.144492,-32.1747639
-52.1501038,-32.1790571
-52.1406232,-32.1752566
-52.1411311,-32.1748022
-52.1421796,-32.1738382
-52.1401875,-32.1756599
-52.1427925,-32.1732772
-52.1432958,-32.1728189
-52.1433808,-32.1727411
-52.1439428,-32.1722688
-52.1434631,-32.1757054
-52.1425819,-32.1750076
-52.1416753,-32.1743063
-52.1489763,-32.1799598
-52.1480485,-32.179296
-52.1460525,-32.1777724
-52.1451755,-32.1770809
-52.1443178,-32.1763928
-52.1489763,-32.1799598
-52.1543017,-32.1839688
-52.1492059,-32.1799613
-52.1561639,-32.1869506
-52.1558785,-32.186958
-52.1566648,-32.1865177
-52.1538565,-32.1843667
-52.1484102,-32.1804764
-52.1484102,-32.1804764
-52.1484102,-32.1804764
-52.1566648,-32.1865177
-52.1522681,-32.1831942
-52.1527323,-32.1827221
-52.1542532,-32.1811941
-52.151727,-32.1837464
-52.1481251,-32.1811651
-52.1584693,-32.1762862
-52.157324,-32.1753474
-52.1563402,-32.1745829
-52.1584693,-32.1762862
-52.1558785,-32.186958
-52.156077,-32.1871115
-52.151727,-32.1837464
-52.1679179,-32.1964416
-52.1485686,-32.1806238
-52.1492059,-32.1799613
-52.1495586,-32.1796757
-52.155086,-32.1832843
-52.1534515,-32.1819996
-52.1497841,-32.1793428
-52.1569511,-32.1847325
-52.1499003,-32.1824139
-52.1504234,-32.1818647
-52.1509652,-32.1813469
-52.1516626,-32.1806409
-52.1524046,-32.1799448
-52.1499003,-32.1824139
-52.1491789,-32.1819008
-52.1496722,-32.1813574
-52.1491789,-32.1819008
-52.152379,-32.1842031
-52.1568147,-32.1802914
-52.1572912,-32.1798549
-52.1563497,-32.1807297
-52.1529314,-32.1836922
-52.15339,-32.1832605
-52.1541764,-32.182582
-52.1551292,-32.1817538
-52.1558664,-32.1811388
-52.1576672,-32.1795462
-52.1576672,-32.1795462
-52.1548831,-32.1801534
-52.1547247,-32.1806703
-52.1546781,-32.18364
-52.1574625,-32.185813
-52.153771,-32.1829337
-52.1530892,-32.1823788
-52.1512981,-32.1810182
-52.1574625,-32.185813
-52.1731887,-32.180353
-52.1698811,-32.1817419
-52.1664292,-32.1841097
-52.1606064,-32.1832948
-52.1694103,-32.1814028
-52.1718394,-32.179253
-52.1708213,-32.1801404
-52.1672549,-32.177252
-52.1703319,-32.1805689
-52.1707823,-32.1809311
-52.1646212,-32.1857609
-52.1650237,-32.1853949
-52.1623633,-32.1846966
-52.1628152,-32.1842812
-52.1631335,-32.183999
-52.1645931,-32.1826859
-52.1675239,-32.1799788
-52.1685188,-32.1791141
-52.1689973,-32.1786727
-52.1700258,-32.1778063
-52.1680474,-32.1795479
-52.1698503,-32.1810039
-52.1698503,-32.1810039
-52.1678626,-32.1828357
-52.1636175,-32.183543
-52.1654568,-32.1849629
-52.1665042,-32.18093
-52.1683265,-32.1823678
-52.1683265,-32.1823678
-52.1662053,-32.1796861
-52.1650683,-32.1822415
-52.1668911,-32.1836831
-52.1663781,-32.1849007
-52.1655511,-32.181817
-52.1673869,-32.1832488
-52.1673869,-32.1832488
-52.1645862,-32.1865259
-52.1663781,-32.1849007
-52.1661326,-32.1851317
-52.1688827,-32.182673
-52.1667127,-32.1846197
-52.1676405,-32.1837634
-52.1688827,-32.182673
-52.1719981,-32.1851436
-52.1506497,-32.1829549
-52.1512038,-32.1823956
-52.1506497,-32.1829549
-52.1618953,-32.1851593
-52.1601276,-32.1837242
-52.1678626,-32.1828357
-52.1678626,-32.1828357
-52.1660311,-32.1813608
-52.1678626,-32.1828357
-52.1642623,-32.1799639
-52.1671541,-32.1788178
-52.1676322,-32.1783925
-52.1681176,-32.1779442
-52.1692041,-32.1769685
-52.1698811,-32.1817419
-52.1722477,-32.1795928
-52.1707823,-32.1809311
-52.1722477,-32.1795928
-52.1684373,-32.1822685
-52.1684373,-32.1822685
-52.1666059,-32.1808236
-52.1684373,-32.1822685
-52.1657064,-32.1801555
-52.1641274,-32.1831205
-52.1659497,-32.1845314
-52.1589853,-32.1893345
-52.1632618,-32.1854332
-52.1627864,-32.1858643
-52.1637195,-32.1850214
-52.1640504,-32.1847045
-52.1645433,-32.1842767
-52.1664391,-32.1825218
-52.1669171,-32.1820892
-52.1674259,-32.1816581
-52.1675286,-32.1815671
-52.1650231,-32.1838426
-52.1655029,-32.1833774
-52.1659567,-32.1829487
-52.1685008,-32.1807089
-52.1689355,-32.1802677
-52.169433,-32.179861
-52.1699288,-32.179416
-52.1708895,-32.1785101
-52.1623822,-32.1816851
-52.1665582,-32.1775016
-52.1657829,-32.1785796
-52.1672549,-32.177252
-52.1606064,-32.1832948
-52.165293,-32.1790298
-52.1856682,-32.1668743
-52.1875678,-32.1682373
-52.1828594,-32.1580341
-52.1837163,-32.1660568
-52.1662048,-32.1649183
-52.1655886,-32.1644416
-52.1649929,-32.1639807
-52.1737968,-32.1709944
-52.1869906,-32.1677391
-52.18856,-32.1665923
-52.1829919,-32.1640722
-52.1809018,-32.1592756
-52.1801752,-32.1584663
-52.185246,-32.1624977
-52.1795073,-32.16016
-52.1787487,-32.1593643
-52.1787487,-32.1593643
-52.1801752,-32.1584663
-52.1818884,-32.157362
-52.1820215,-32.1585655
-52.1812961,-32.1577438
-52.181004,-32.1574466
-52.182741,-32.1678384
-52.1708706,-32.1657657
-52.1828163,-32.1601764
-52.1832343,-32.1598998
-52.1843867,-32.1591226
-52.1821298,-32.1673572
-52.1821298,-32.1673572
-52.1821298,-32.1673572
-52.1821298,-32.1673572
-52.1864908,-32.1672804
-52.1834315,-32.1693983
-52.182741,-32.1678384
-52.1843515,-32.16672
-52.1807689,-32.1615616
-52.1807689,-32.1615616
-52.1802273,-32.1609665
-52.181617,-32.1600618
-52.182721,-32.1593431
-52.1836571,-32.1587409
-52.1875678,-32.1682373
-52.1841585,-32.1707082
-52.1814566,-32.1668169
-52.1828347,-32.1653768
-52.1431647,-32.1671006
-52.1524282,-32.1309911
-52.1621928,-32.1895373
-52.1652619,-32.1912832
-52.1691691,-32.1877105
-52.1669484,-32.1855601
-52.1691691,-32.1877105
-52.1700994,-32.1868982
-52.1702767,-32.1876914
-52.164134,-32.1934171
-52.1655422,-32.1921959
-52.164134,-32.1934171
-52.170579,-32.1864924
-52.170579,-32.1864924
-52.1651009,-32.1925869
-52.1599024,-32.1884705
-52.1686748,-32.1954555
-52.165339,-32.191217
-52.1608142,-32.1876371
-52.1581721,-32.1855179
-52.1697207,-32.1872102
-52.1676407,-32.1855175
-52.1676407,-32.1855175
-52.1704331,-32.1865788
-52.1703012,-32.1837918
-52.1704331,-32.1865788
-52.1674783,-32.1892508
-52.1656081,-32.1879149
-52.1646041,-32.1930023
-52.1594227,-32.1889023
-52.1576212,-32.1874635
-52.1603574,-32.188062
-52.1594536,-32.1873654
-52.1779284,-32.1596385
-52.1647207,-32.1938954
-52.1661176,-32.1926446
-52.1652035,-32.1934744
-52.1656823,-32.1930618
-52.1666171,-32.1921806
-52.1647207,-32.1938954
-52.1671844,-32.1916982
-52.1659087,-32.1906991
-52.1614782,-32.1870604
-52.1605772,-32.1863505
-52.1654248,-32.1921023
-52.1645048,-32.1929285
-52.1650037,-32.1924984
-52.1640348,-32.1933314
-52.1714169,-32.1933155
-52.1702767,-32.1876914
-52.1658141,-32.1879356
-52.1654416,-32.1886548
-52.1654873,-32.1857234
-52.1686197,-32.1882009
-52.1650237,-32.1853949
-52.1715408,-32.1865299
-52.1703951,-32.1877655
-52.1717857,-32.1875137
-52.1639121,-32.1908879
-52.1635044,-32.1912579
-52.1649501,-32.18993
-52.1643801,-32.1904475
-52.1630014,-32.1916926
-52.1625361,-32.192125
-52.1625361,-32.192125
-52.1716392,-32.1866175
-52.1708909,-32.1861297
-52.1699189,-32.1853673
-52.1687964,-32.1845002
-52.1708909,-32.1861297
-52.1656081,-32.1879149
-52.1659353,-32.1876207
-52.1659353,-32.1876207
-52.1669365,-32.186878
-52.1702048,-32.1867814
-52.1677237,-32.1865556
-52.1659353,-32.1876207
-52.1687293,-32.186422
-52.164623,-32.1888257
-52.1630806,-32.1902251
-52.1621579,-32.1910536
-52.1626541,-32.1906132
-52.1641029,-32.1892576
-52.1635547,-32.1897699
-52.1617153,-32.1914803
-52.1617153,-32.1914803
-52.1703569,-32.1866423
-52.168417,-32.1851118
-52.1683259,-32.1850842
-52.1674941,-32.1902012
-52.1621928,-32.1895373
-52.1612915,-32.1903556
-52.1617623,-32.1899186
-52.1632377,-32.1885627
-52.1626796,-32.1890861
-52.1650271,-32.1869011
-52.1608275,-32.190792
-52.1608275,-32.190792
-52.1699977,-32.1844831
-52.1687897,-32.1838929
-52.1687897,-32.1838929
-52.1686391,-32.1891788
-52.1680686,-32.1887157
-52.1662772,-32.1873133
-52.164925,-32.1862329
-52.1644823,-32.1858768
-52.1716552,-32.18764
-52.1731576,-32.1918151
-52.1731576,-32.1918151
-52.1742895,-32.1898369
-52.173303,-32.1900324
-52.1733186,-32.1905133
-52.1749775,-32.188948
-52.1743965,-32.1889872
-52.1765443,-32.1887574
-52.1765443,-32.1887574
-52.1720251,-32.1928278
-52.1720251,-32.1928278
-52.1725783,-32.1923213
-52.1711091,-32.1911336
-52.1732228,-32.190008
-52.1736619,-32.1892774
-52.1759904,-32.1892781
-52.1743778,-32.188911
-52.1750323,-32.1888576
-52.1732508,-32.1901067
-52.1704593,-32.1915984
-52.1711091,-32.1911336
-52.1715875,-32.1905638
-52.1719104,-32.1898732
-52.1719696,-32.1889834
-52.1696768,-32.1919166
-52.1677396,-32.1939147
-52.1668008,-32.1947625
-52.1672863,-32.1943312
-52.1682251,-32.1934454
-52.1687526,-32.1929648
-52.1663374,-32.1951892
-52.1698143,-32.192024
-52.1676189,-32.1954207
-52.1681143,-32.1949864
-52.1685617,-32.1945866
-52.1695997,-32.1936276
-52.1690679,-32.1941082
-52.1671388,-32.1958401
-52.1671388,-32.1958401
-52.1721721,-32.1824559
-52.1705285,-32.1811538
-52.1736455,-32.1836411
-52.1753536,-32.1898293
-52.1742895,-32.1898369
-52.1753536,-32.1898293
-52.1732464,-32.1823185
-52.1711057,-32.18063
-52.1711057,-32.18063
-52.1753833,-32.183044
-52.1717289,-32.1801077
-52.1713554,-32.1827896
-52.169968,-32.1816766
-52.169968,-32.1816766
-52.1669751,-32.1933098
-52.1660578,-32.1941565
-52.1665058,-32.1937297
-52.1680174,-32.19237
-52.1674714,-32.1928615
-52.1655898,-32.1945809
-52.1655898,-32.1945809
-52.1736143,-32.1893197
-52.1736699,-32.1893665
-52.1731318,-32.1879176
-52.1741664,-32.1878007
-52.1749482,-32.1874897
-52.1760278,-32.1836301
-52.1764272,-32.1857986
-52.174911,-32.1846486
-52.1760678,-32.1865069
-52.1743236,-32.1851833
-52.1764939,-32.1848894
-52.175511,-32.1840977
-52.1646331,-32.1693853
-52.1629919,-32.1708887
-52.1629919,-32.1708887
-52.1634688,-32.1684507
-52.1617943,-32.1699447
-52.1651252,-32.1669022
-52.1617943,-32.1699447
-52.1640461,-32.1689167
-52.1623862,-32.1704236
-52.1657169,-32.1673857
-52.1623862,-32.1704236
-52.1564192,-32.1873706
-52.1563786,-32.1871133
-52.1563786,-32.1871133
-52.1703779,-32.1682309
-52.1703779,-32.1682309
-52.1709295,-32.1677378
-52.1743618,-32.1704504
-52.1726618,-32.1690963
-52.1737858,-32.1680886
-52.1738407,-32.1700285
-52.1724013,-32.1693554
-52.1738407,-32.1700285
-52.1732296,-32.1685945
-52.1714891,-32.1672284
